id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
26    3.414214     40.627416     6.791934     7.064143     9.000000     55.000000     5.947404     3.738779          d
27    2.000000     36.384776     6.961154     7.192049     14.500000     52.000000     5.959378     3.846042          d
28    0.000000     38.041630     6.748553     7.324608     0.000000     33.500000     5.736604     3.844484          d
29    2.000000     37.455844     6.551581     7.280518     0.500000     37.500000     5.386117     3.712443          d
30    2.000000     42.384776     7.153367     6.861723     1.000000     55.000000     6.464605     3.655307          d
31    2.828427     38.142135     6.571162     6.549917     1.000000     54.000000     5.372314     3.092337          d
32    2.828427     37.213203     5.963677     6.024259     0.000000     28.500000     4.366516     2.635870          d
33    0.000000     38.627417     6.046514     6.165121     0.000000     28.500000     4.363943     2.676901          d
34    2.000000     95.497474     11.752671     9.656964     1.500000     252.500000     17.786769     6.864636          d
35    5.656854     38.627417     6.021860     6.575833     2.000000     28.500000     4.401039     2.884551          d
36    2.000000     37.213203     6.036151     6.620182     0.000000     28.500000     4.400225     2.900329          d
37    5.656854     30.727922     5.849325     6.641864     1.000000     28.500000     4.233628     2.887584          d
38    0.000000     30.727922     5.963797     6.601012     0.000000     29.000000     4.400873     2.892453          d
39    2.828427     33.313708     5.842415     6.442656     2.000000     28.500000     4.384591     2.897577          d
40    2.000000     33.313708     5.915226     6.551310     0.500000     28.500000     4.332304     2.886308          d
41    2.000000     33.313708     6.067217     6.768033     0.500000     37.500000     4.813740     3.141280          d
42    2.000000     37.455844     6.525107     7.250319     0.500000     37.500000     5.170873     3.566154          d
43    2.000000     37.455844     6.536196     7.251387     2.000000     33.500000     5.419961     3.664319          d
44    0.000000     37.455844     6.590355     7.146107     0.000000     33.500000     5.518357     3.600130          d
45    2.000000     95.497474     11.944106     9.495250     0.000000     252.500000     18.914700     6.980916          d
46    8.242641     37.455844     6.488589     7.217910     2.500000     36.500000     5.181891     3.529093          d
47    0.000000     27.899495     5.988249     6.836361     0.000000     37.500000     4.725629     3.146865          d
48    0.000000     30.727922     5.857771     6.719010     0.000000     28.500000     4.240685     2.946103          d
49    8.242641     30.727922     5.906820     6.590092     2.500000     28.500000     4.430795     2.971405          d
50    0.000000     42.384776     6.864153     7.004338     0.000000     55.000000     6.325091     3.715308          d
51    0.000000     42.384776     6.981170     7.164494     0.000000     55.000000     6.554581     3.908905          d
